Post_id,Comment_id,Label,Text
28501213,28505516,non_sexist,"?????? ?????? ?????? ??????????? ???, ?? ?? ??? ???????????. ??? ? ???? ???? ???????????"
28494622,28494846,sexist,"?????? ????????... ???????? ????????, ????? ? ??? ????? ????...!"
28494622,28494884,sexist,"??? ???????? ?????? ?? ????? !
?? ?? ??????? ??? ?? ??? ????? ?? !
??? ? ??????? ??? ???? ??? ?? ????? !
? ???? ??????????? !?? ??? ?? ??? ?????? ????????!
?? ??????,?? ?????? 
?? ?? ????? ???"
28494622,28495490,non_sexist,??????? ????? ???????? ? ?? ? ?? ????? ???? ? ? ???? ??????.
28494622,28495592,non_sexist,?? ???? ?? ? ??????
28494622,28497578,non_sexist,https://youtu.be/MHcgyI_Y3xI
28430453,28430480,non_sexist,????? ??? ?????? ?????? ????? ?????.? ??? ???? ??????
28430453,28430511,non_sexist,"??? ????? ???????????????? ????????????, ??? ???????"
28430453,28430513,non_sexist,???? ??????...
28430453,28430599,racist,"?? ??, ??? ?????? ??????, ?????? ? ????? ?????? ???????. ??????, ?????? ?????????? ??????????????. ?????? ????????? ???? ????? ?????? ??? ??????????? ??????? ?????? ?????? ????. ??????, ??? ?????? ?? ??????? ? ???? ???????? ""????????"", ?????????? ""???????????????"" ????!"
28430453,28430704,sexist,"???, ????? ? ??????) ????? ????? ?????? ???? ??????????. ?????????? ???? ??????? ???, ?????? ??? ?????????????? ?????????."
28430453,28431273,non_sexist,???? ?????? ????????...
28430453,28431759,sexist,?? ???????? ? ?????????. ?? ??????? ? ???????)))
28430453,28433015,sexist_in_co,"???????? ????????? ???, ???? ???? ???? ?????????. ????? ??? ??????? ????? ?????"
28430453,28433622,non_sexist,?????? ????? ???????? ???? ? ???????????
28430453,28434593,sexist,"???? ?????? ????? ?? ????, ??? ? ????? ?????? ?????????? - ??? ?????? ?????????? ?????."
28430453,28436390,non_sexist,?.?. ?????? ???????????? - ????? ????? ???? ???????? ? ????? ??? ???????? ??? ??????!
28430453,28438677,sexist,????? ?? ?? ?? &&& ?? ????? ??????????
28430453,28439010,non_sexist,"??? ??? ????? ?? ??? !???? ??? ?? ???????? 
???? ????? ? ??** ?"
27962534,27962547,non_sexist,???? ??????? ???? ! ??? ?????
27962534,27962554,non_sexist,????? ????
27962534,27962593,non_sexist,"?? ? ????? ?????????????? ?????? ?? ????????? ?????. ? ?? ???? ?????? ????????, ?? ????????))"
27962534,27962620,non_sexist,"????? ?????, ????????? ?????????? ?????? ? ??? ???????? Original. ???"
27962534,27962654,non_sexist,"?? ?????? ?????? 
?? ?????? ????? ?????, 
?? ????? ????? ????"
27962534,27962822,non_sexist,"[id271827870|???], ?????????? ????? ?? ??? ??????:""?????????  - ?"",?????????? ? ?????? ??? ?????? ?????????,??? ????? ?????????? ?"
27962534,27962886,non_sexist,"[id271827870|???], ?? ?? ???)"
27962534,27962939,sexist,"? ??? ???????? ? ?????????? ?????? ? 
??? ????? ?????? ? ??????????? ??? ? ?????? ? 
? , ????? ?"
27962534,27963020,non_sexist,"[id467649282|??????], ?, ??????, ????? ?????????? ?? ????. ?? ?????. ???? ????? ????? ?? ???. ?"
27962534,27963046,non_sexist,"????? ??????? ??????? ????)
?? ????????
?? ????? ?????????? ??????, ? ???? ????? ????????? ??????)"
27962534,27963051,non_sexist,?????? ? ??????? - ?????? ????? ????????
27962534,27963264,non_sexist,???????! ???
27962534,27964064,non_sexist,??????? ?????? ?????
27962534,27965023,non_sexist,"?? ???????? ???????? ???? ??????? - ??? ? ?? ????????, ???????.."
